ID,Block/Item,Mod,Unlocalised name,Class
7827,Item,Railcraft,item.railcraft.tool.steel.sword,mods.railcraft.common.items.ItemSteelSword
7828,Item,Railcraft,item.railcraft.tool.surveyor,mods.railcraft.common.blocks.signals.ItemSignalBlockSurveyor
7829,Item,Railcraft,item.railcraft.tool.whistle.tuner,mods.railcraft.common.items.ItemWhistleTuner
8067,Item,Chisel,item.chisel,info.jbcs.minecraft.chisel.ItemChisel
8068,Item,Chisel,item.Chisel:iceshard,net.minecraft.item.Item
8069,Item,Chisel,item.Chisel:cloudinabottle,info.jbcs.minecraft.chisel.ItemCloudInABottle
8070,Item,Chisel,item.Chisel:ballomoss,info.jbcs.minecraft.chisel.ItemBallOMoss
8516,Item,magicalcrops,item.MagicalItems,magicalcrops.MagicalItems
8517,Item,magicalcrops,item.EssenceWand,magicalcrops.EssenceWand
8518,Item,magicalcrops,item.MagicFertilizer,magicalcrops.MagicFertilizer
8520,Item,magicalcrops,item.MagicalPotions,magicalcrops.MagicalPotions
8521,Item,magicalcrops,item.MagicItemXPstone,magicalcrops.MagicItemXPstone
8522,Item,magicalcrops,item.CropEssenceGreater,magicalcrops.CropEssenceGreater
8523,Item,magicalcrops,item.CropEssence,magicalcrops.CropEssence
8525,Item,magicalcrops,item.MagicEssence,magicalcrops.MagicEssence
8526,Item,magicalcrops,item.mSeedsBlaze,magicalcrops.mSeedsBlaze
8527,Item,magicalcrops,item.mSeedsCoal,magicalcrops.mSeedsCoal
8528,Item,magicalcrops,item.mSeedsDiamond,magicalcrops.mSeedsDiamond
8529,Item,magicalcrops,item.mSeedsDye,magicalcrops.mSeedsDye
8530,Item,magicalcrops,item.mSeedsEmerald,magicalcrops.mSeedsEmerald
8531,Item,magicalcrops,item.mSeedsEnder,magicalcrops.mSeedsEnder
8532,Item,magicalcrops,item.mSeedsXP,magicalcrops.mSeedsXP
8533,Item,magicalcrops,item.mSeedsGlowstone,magicalcrops.mSeedsGlowstone
8534,Item,magicalcrops,item.mSeedsGold,magicalcrops.mSeedsGold
8535,Item,magicalcrops,item.mSeedsIron,magicalcrops.mSeedsIron
8536,Item,magicalcrops,item.mSeedsLapis,magicalcrops.mSeedsLapis
8537,Item,magicalcrops,item.mSeedsNether,magicalcrops.mSeedsNether
8538,Item,magicalcrops,item.mSeedsObsidian,magicalcrops.mSeedsObsidian
8539,Item,magicalcrops,item.mSeedsRedstone,magicalcrops.mSeedsRedstone
8540,Item,magicalcrops,item.soulCropEssence,magicalcrops.soulCropEssence
8541,Item,magicalcrops,item.souless_seed_cow,magicalcrops.sSeedsCow
8542,Item,magicalcrops,item.souless_seed_creeper,magicalcrops.sSeedsCreeper
8543,Item,magicalcrops,item.souless_seed_ghast,magicalcrops.sSeedsGhast
8544,Item,magicalcrops,item.souless_seed_magma,magicalcrops.sSeedsMagma
8545,Item,magicalcrops,item.souless_seed_skeleton,magicalcrops.sSeedsSkeleton
8546,Item,magicalcrops,item.souless_seed_slime,magicalcrops.sSeedsSlime
8547,Item,magicalcrops,item.souless_seed_spider,magicalcrops.sSeedsSpider
8548,Item,magicalcrops,item.MiscItems,magicalcrops.MiscItems
8549,Item,magicalcrops,item.seedBagBlaze,magicalcrops.seedBagBlaze
8550,Item,magicalcrops,item.seedBagCoal,magicalcrops.seedBagCoal
8551,Item,magicalcrops,item.seedBagDiamond,magicalcrops.seedBagDiamond
8552,Item,magicalcrops,item.seedBagDye,magicalcrops.seedBagDye
8553,Item,magicalcrops,item.seedBagEmerald,magicalcrops.seedBagEmerald
8554,Item,magicalcrops,item.seedBagEnder,magicalcrops.seedBagEnder
8555,Item,magicalcrops,item.seedBagXP,magicalcrops.seedBagXP
8556,Item,magicalcrops,item.seedBagGlowstone,magicalcrops.seedBagGlowstone
8557,Item,magicalcrops,item.seedBagGold,magicalcrops.seedBagGold
8558,Item,magicalcrops,item.seedBagIron,magicalcrops.seedBagIron
8559,Item,magicalcrops,item.seedBagLapis,magicalcrops.seedBagLapis
8560,Item,magicalcrops,item.seedBagNether,magicalcrops.seedBagNether
8561,Item,magicalcrops,item.seedBagObsidian,magicalcrops.seedBagObsidian
8562,Item,magicalcrops,item.seedBagRedstone,magicalcrops.seedBagRedstone
8563,Item,magicalcrops,item.MagicHoe,magicalcrops.MagicHoe
8564,Item,magicalcrops,item.mSeedsQuartz,magicalcrops.mSeedsQuartz
8565,Item,magicalcrops,item.mSeedsCopper,magicalcrops.mSeedsCopper
8566,Item,magicalcrops,item.mSeedsLead,magicalcrops.mSeedsLead
8567,Item,magicalcrops,item.mSeedsSilver,magicalcrops.mSeedsSilver
8568,Item,magicalcrops,item.mSeedsTin,magicalcrops.mSeedsTin
8569,Item,magicalcrops,item.ElementEssence,magicalcrops.ElementEssence
8570,Item,magicalcrops,item.eSeedsAir,magicalcrops.eSeedsAir
8571,Item,magicalcrops,item.eSeedsEarth,magicalcrops.eSeedsEarth
8572,Item,magicalcrops,item.eSeedsFire,magicalcrops.eSeedsFire
8573,Item,magicalcrops,item.eSeedsWater,magicalcrops.eSeedsWater
8574,Item,magicalcrops,item.mSeedsAlumin,magicalcrops.mSeedsAlumin
8575,Item,magicalcrops,item.mSeedsPeridot,magicalcrops.mSeedsPeridot
8576,Item,magicalcrops,item.mSeedsRuby,magicalcrops.mSeedsRuby
8577,Item,magicalcrops,item.mSeedsSapphire,magicalcrops.mSeedsSapphire
8578,Item,magicalcrops,item.cropFood,magicalcrops.cropFood
8579,Item,magicalcrops,item.MagicFood,magicalcrops.MagicFood
8580,Item,magicalcrops,item.seedBberry,magicalcrops.seedBberry
8581,Item,magicalcrops,item.seedChil,magicalcrops.seedChil
8582,Item,magicalcrops,item.seedCucum,magicalcrops.seedCucum
8583,Item,magicalcrops,item.seedGrape,magicalcrops.seedGrape
8584,Item,magicalcrops,item.seedRberry,magicalcrops.seedRberry
8585,Item,magicalcrops,item.seedSberry,magicalcrops.seedSberry
8586,Item,magicalcrops,item.seedSweetcorn,magicalcrops.seedSweetcorn
8587,Item,magicalcrops,item.seedTomato,magicalcrops.seedTomato
8588,Item,magicalcrops,item.infusedarmor_boots,magicalcrops.ArmourInfused
8589,Item,magicalcrops,item.infusedarmor_chest,magicalcrops.ArmourInfused
8590,Item,magicalcrops,item.infusedarmor_helmet,magicalcrops.ArmourInfused
8591,Item,magicalcrops,item.infusedarmor_leggins,magicalcrops.ArmourInfused
8593,Item,magicalcrops,item.mSeedsEssence,magicalcrops.mSeedsEssence
8656,Item,BinnieCore,item.fluidContainer,binnie.core.liquid.ItemFluidContainer
8766,Item,ExtraBees,item.liquidContainer,binnie.core.liquid.ItemOldLiquidContainer
8776,Item,ExtraBees,item.honeyComb,binnie.extrabees.products.ItemHoneyComb
8781,Item,ExtraBees,item.propolis,binnie.extrabees.products.ItemPropolis
8782,Item,EnderIO,item.enderIO:itemConduitFacade,crazypants.enderio.conduit.facade.ItemConduitFacade
8783,Item,EnderIO,item.enderIO:itemRedstoneConduit,crazypants.enderio.conduit.redstone.ItemRedstoneConduit
8784,Item,EnderIO,item.enderIO:itemPowerConduit,crazypants.enderio.conduit.power.ItemPowerConduit
8785,Item,EnderIO,item.enderIO:itemLiquidConduit,crazypants.enderio.conduit.liquid.ItemLiquidConduit
8786,Item,ExtraBees,item.honeyDrop,binnie.extrabees.products.ItemHoneyDrop
8787,Item,EnderIO,item.enderIO:itemAlloy,crazypants.enderio.material.ItemAlloy
8788,Item,EnderIO,item.enderIO:itemFusedQuartzFrame,crazypants.enderio.material.ItemFusedQuartzFrame
8789,Item,EnderIO,item.enderIO:itemYetaWrench,crazypants.enderio.item.ItemYetaWrench
8790,Item,EnderIO,item.enderIO:itemMachinePart,crazypants.enderio.material.ItemMachinePart
8791,Item,ExtraBees,item.honeyCrystal,binnie.extrabees.products.ItemHoneyCrystal
8792,Item,ExtraBees,item.honeyCrystalEmpty,binnie.extrabees.products.ItemHoneyCrystalEmpty
8793,Item,ExtraBees,item.dictionary,binnie.extrabees.genetics.items.ItemDictionary
8794,Item,EnderIO,item.enderIO:itemItemConduit,crazypants.enderio.conduit.item.ItemItemConduit
8797,Item,ExtraBees,item.template,binnie.extrabees.engineering.ItemTemplate
8798,Item,ExtraBees,item.templateBlank,binnie.extrabees.engineering.ItemTemplateBlank
8803,Item,ExtraBees,item.serum,binnie.extrabees.engineering.ItemSerum
8804,Item,ExtraBees,item.serumEmtpy,binnie.extrabees.engineering.ItemSerumEmpty
8816,Item,ExtraBees,item.hiveFrame,binnie.extrabees.apiary.ItemHiveFrame
8817,Item,ExtraBees,item.hiveFrame,binnie.extrabees.apiary.ItemHiveFrame
8818,Item,ExtraBees,item.hiveFrame,binnie.extrabees.apiary.ItemHiveFrame
8819,Item,ExtraBees,item.hiveFrame,binnie.extrabees.apiary.ItemHiveFrame
8820,Item,ExtraBees,item.hiveFrame,binnie.extrabees.apiary.ItemHiveFrame
8829,Item,ExtraBees,item.misc,binnie.core.item.ItemMisc
8956,Item,Mystcraft,item.myst.agebook,com.xcompwiz.mystcraft.item.ItemAgebook
8957,Item,Mystcraft,item.myst.linkbook,com.xcompwiz.mystcraft.item.ItemLinkbook
8958,Item,Mystcraft,item.myst.notebook,com.xcompwiz.mystcraft.item.ItemNotebook
8959,Item,Mystcraft,item.myst.writingdesk,com.xcompwiz.mystcraft.item.ItemWritingDesk
8960,Item,Mystcraft,item.myst.page,com.xcompwiz.mystcraft.item.ItemPage
8962,Item,Mystcraft,item.myst.vial,com.xcompwiz.mystcraft.item.ItemInkVial
8963,Item,Mystcraft,item.myst.unlinkedbook,com.xcompwiz.mystcraft.item.ItemLinkbookUnlinked
9000,Item,ProjRed|Exploration,item.projectred.exploration.sicklediamond,mrtjp.projectred.exploration.ItemGemSickle
9001,Item,ProjRed|Exploration,item.projectred.exploration.sawgold,mrtjp.projectred.exploration.ItemGemSaw
9002,Item,ProjRed|Exploration,item.projectred.exploration.sicklegold,mrtjp.projectred.exploration.ItemGemSickle
9003,Item,ProjRed|Exploration,item.projectred.exploration.sickleiron,mrtjp.projectred.exploration.ItemGemSickle
9004,Item,ProjRed|Exploration,item.projectred.exploration.backpack,mrtjp.projectred.exploration.ItemBackpack
9005,Item,ProjRed|Core,item.projectred.core.part,mrtjp.projectred.core.ItemPart
9006,Item,ProjRed|Core,item.projectred.core.drawplate,mrtjp.projectred.core.ItemDrawPlate
9007,Item,ProjRed|Core,item.projectred.core.screwdriver,mrtjp.projectred.core.ItemScrewdriver
9009,Item,ProjRed|Core,item.projectred.core.wiredebugger,mrtjp.projectred.core.ItemWireDebugger
9010,Item,ProjRed|Exploration,item.projectred.exploration.woolgin,mrtjp.projectred.exploration.ItemWoolGin
9011,Item,ProjRed|Exploration,item.projectred.exploration.axeperidot,mrtjp.projectred.exploration.ItemGemAxe
9012,Item,ProjRed|Exploration,item.projectred.exploration.hoeperidot,mrtjp.projectred.exploration.ItemGemHoe
9013,Item,ProjRed|Exploration,item.projectred.exploration.pickaxeperidot,mrtjp.projectred.exploration.ItemGemPickaxe
9014,Item,ProjRed|Exploration,item.projectred.exploration.sawperidot,mrtjp.projectred.exploration.ItemGemSaw
9015,Item,ProjRed|Exploration,item.projectred.exploration.shovelperidot,mrtjp.projectred.exploration.ItemGemShovel
9016,Item,ProjRed|Exploration,item.projectred.exploration.sickleperidot,mrtjp.projectred.exploration.ItemGemSickle
9017,Item,ProjRed|Exploration,item.projectred.exploration.swordperidot,mrtjp.projectred.exploration.ItemGemSword
9018,Item,ProjRed|Exploration,item.projectred.exploration.axeruby,mrtjp.projectred.exploration.ItemGemAxe
9019,Item,ProjRed|Exploration,item.projectred.exploration.hoeruby,mrtjp.projectred.exploration.ItemGemHoe
9020,Item,ProjRed|Exploration,item.projectred.exploration.pickaxeruby,mrtjp.projectred.exploration.ItemGemPickaxe
9021,Item,ProjRed|Exploration,item.projectred.exploration.sawruby,mrtjp.projectred.exploration.ItemGemSaw
9022,Item,ProjRed|Exploration,item.projectred.exploration.shovelruby,mrtjp.projectred.exploration.ItemGemShovel
9023,Item,ProjRed|Exploration,item.projectred.exploration.sickleruby,mrtjp.projectred.exploration.ItemGemSickle
9024,Item,ProjRed|Exploration,item.projectred.exploration.swordruby,mrtjp.projectred.exploration.ItemGemSword
9025,Item,ProjRed|Exploration,item.projectred.exploration.axesapphire,mrtjp.projectred.exploration.ItemGemAxe
9026,Item,ProjRed|Exploration,item.projectred.exploration.hoesapphire,mrtjp.projectred.exploration.ItemGemHoe
9027,Item,ProjRed|Exploration,item.projectred.exploration.pickaxesapphire,mrtjp.projectred.exploration.ItemGemPickaxe
9028,Item,ProjRed|Exploration,item.projectred.exploration.sawsapphire,mrtjp.projectred.exploration.ItemGemSaw
9029,Item,ProjRed|Exploration,item.projectred.exploration.shovelsapphire,mrtjp.projectred.exploration.ItemGemShovel
9030,Item,ProjRed|Exploration,item.projectred.exploration.sicklesapphire,mrtjp.projectred.exploration.ItemGemSickle
9031,Item,ProjRed|Exploration,item.projectred.exploration.swordsapphire,mrtjp.projectred.exploration.ItemGemSword
9032,Item,ProjRed|Exploration,item.projectred.exploration.sicklestone,mrtjp.projectred.exploration.ItemGemSickle
9033,Item,ProjRed|Exploration,item.projectred.exploration.sicklewood,mrtjp.projectred.exploration.ItemGemSickle
9034,Item,ProjRed|Illumination,item.projectred.illumination.cagelamp,mrtjp.projectred.illumination.ItemPartCageLamp
9035,Item,ProjRed|Illumination,item.projectred.illumination.fixture,mrtjp.projectred.illumination.ItemPartFixture
9036,Item,ProjRed|Integration,item.projectred.integration.gate,mrtjp.projectred.integration.ItemPartGate
9037,Item,ProjRed|Illumination,item.projectred.illumination.lightbutton,mrtjp.projectred.illumination.ItemPartIllumarButton
9038,Item,ProjRed|Illumination,item.projectred.illumination.cagelamp,mrtjp.projectred.illumination.ItemPartCageLamp
9039,Item,ProjRed|Illumination,item.projectred.illumination.fixture,mrtjp.projectred.illumination.ItemPartFixture
9041,Item,ProjRed|Illumination,item.projectred.illumination.lantern,mrtjp.projectred.illumination.ItemPartLantern
9042,Item,ProjRed|Transmission,item.projectred.transmission.framewire,mrtjp.projectred.transmission.ItemPartFramedWire
9044,Item,ProjRed|Illumination,item.projectred.illumination.lantern,mrtjp.projectred.illumination.ItemPartLantern
9046,Item,ProjRed|Transmission,item.projectred.transmission.wire,mrtjp.projectred.transmission.ItemPartWire
9049,Item,ProjRed|Core,item.projectred.core.datacard,mrtjp.projectred.core.ItemDataCard
9257,Item,factorization,item.factorization:tool/bag_of_holding,factorization.wrath.ItemBagOfHolding
9258,Item,factorization,item.factorization:tool/pocket_crafting_table,factorization.weird.ItemPocketTable
9262,Item,factorization,item.factorization:diamond_shard,factorization.shared.ItemCraftingComponent
9263,Item,factorization,item.factorization:tool/wrath_igniter,factorization.wrath.ItemWrathIgniter
9264,Item,factorization,item.factorization:dark_iron_ingot,factorization.shared.ItemCraftingComponent
9270,Item,factorization,item.factorization:lead_ingot,factorization.shared.ItemCraftingComponent
9271,Item,factorization,item.factorization:silver_ingot,factorization.shared.ItemCraftingComponent
9272,Item,factorization,item.factorization:router/item_filter,factorization.wrath.ItemMachineUpgrade
9273,Item,factorization,item.factorization:router/machine_filter,factorization.wrath.ItemMachineUpgrade
9274,Item,factorization,item.factorization:router/speed,factorization.wrath.ItemMachineUpgrade
9275,Item,factorization,item.factorization:router/thorough,factorization.wrath.ItemMachineUpgrade
9276,Item,factorization,item.factorization:router/bandwidth,factorization.wrath.ItemMachineUpgrade
9280,Item,factorization,item.factorization:acid,factorization.charge.ItemAcidBottle
9281,Item,factorization,item.factorization:magnet,factorization.shared.ItemCraftingComponent
9282,Item,factorization,item.factorization:insulated_coil,factorization.shared.ItemCraftingComponent
9283,Item,factorization,item.factorization:motor,factorization.shared.ItemCraftingComponent
9284,Item,factorization,item.factorization:fan,factorization.shared.ItemCraftingComponent
9285,Item,factorization,item.factorization:tool/charge_meter,factorization.charge.ItemChargeMeter
9286,Item,factorization,item.factorization:mirror,factorization.shared.ItemBlockProxy
9287,Item,factorization,item.factorization:router/eject,factorization.wrath.ItemMachineUpgrade
9288,Item,factorization,item.factorization:barrel_upgrade,factorization.wrath.ItemMachineUpgrade
9289,Item,factorization,item.factorization:charge_battery,factorization.charge.ItemBattery
9290,Item,factorization,item.factorization:ore/gravel,factorization.oreprocessing.ItemOreProcessing
9291,Item,factorization,item.factorization:ore/clean,factorization.oreprocessing.ItemOreProcessing
9292,Item,factorization,item.factorization:ore/reduced,factorization.oreprocessing.ItemOreProcessing
9293,Item,factorization,item.factorization:ore/crystal,factorization.oreprocessing.ItemOreProcessing
9294,Item,factorization,item.factorization:diamond_cutting_head,factorization.shared.ItemCraftingComponent
9295,Item,factorization,item.factorization:sludge,factorization.shared.ItemCraftingComponent
9297,Item,factorization,item.factorization:sculptTool,factorization.ceramics.ItemSculptingTool
9299,Item,factorization,item.factorization:tool/matrix_programmer,factorization.servo.ItemMatrixProgrammer
9300,Item,factorization,item.factorization:logic_matrix,factorization.shared.ItemCraftingComponent
9301,Item,factorization,item.factorization:logic_matrix_identifier,factorization.shared.ItemCraftingComponent
9306,Item,factorization,item.factorization:nether_powder,factorization.shared.ItemCraftingComponent
9311,Item,factorization,item.factorization:ceramics/glaze_bucket,factorization.ceramics.ItemGlazeBucket
9312,Item,factorization,item.factorization:servo/servo,factorization.servo.ItemServoMotor
9313,Item,factorization,item.factorization:servo/decorator,factorization.servo.ItemServoRailWidget
9315,Item,factorization,item.factorization:servo/sprocket,factorization.shared.ItemCraftingComponent
9316,Item,factorization,item.factorization:servo/servo_motor,factorization.shared.ItemCraftingComponent
9317,Item,factorization,item.factorization:servo/component,factorization.servo.ItemServoRailWidget
9318,Item,factorization,item.factorization:daybarrel,factorization.weird.ItemDayBarrel
9319,Item,factorization,item.factorization:logic_matrix_controller,factorization.shared.ItemCraftingComponent
9320,Item,factorization,item.factorization:socket/,factorization.sockets.ItemSocketPart
9321,Item,factorization,item.factorization:servo/instruction_plate,factorization.shared.ItemCraftingComponent
9322,Item,factorization,item.factorization:servo/commenter,factorization.servo.ItemCommenter
9513,Item,OpenPeripheral,item.openperipheral.generic,openperipheral.addons.ItemOPGeneric
9514,Item,OpenPeripheral,item.openperipheral.glasses,openperipheral.addons.glasses.ItemGlasses
9583,Item,gregtech_addon,item.GT_Cells,gregtechmod.common.items.GT_MetaItem_Cell
9584,Item,gregtech_addon,item.GT_Components,gregtechmod.common.items.GT_MetaItem_Component
9585,Item,gregtech_addon,item.Ultimate_Cheat_Armor,gregtechmod.api.items.GT_EnergyArmorIC_Item
9586,Item,gregtech_addon,item.Cloaking_Device,gregtechmod.api.items.GT_EnergyArmorIC_Item
9587,Item,gregtech_addon,item.GT_Crowbar,gregtechmod.api.items.GT_CrowbarRC_Item
9588,Item,gregtech_addon,item.GT_DirtyDusts,gregtechmod.common.items.GT_MetaItem_DirtyDust
9589,Item,gregtech_addon,item.GT_Dusts,gregtechmod.common.items.GT_MetaItem_Dust
9590,Item,gregtech_addon,item.Dataorb,gregtechmod.common.items.GT_Dataorb_Item
9591,Item,gregtech_addon,item.Debug_Scanner,gregtechmod.common.items.GT_Debug_Item
9592,Item,gregtech_addon,item.Destructopack,gregtechmod.common.items.GT_Destructopack_Item
9593,Item,gregtech_addon,item.GT_Drill_Advanced,gregtechmod.api.items.GT_DrillIC_Item
9594,Item,gregtech_addon,item.Empty_Electric_Wrench,gregtechmod.api.items.GT_EmptyToolIC_Item
9595,Item,gregtech_addon,item.Empty_Advanced_Wrench,gregtechmod.api.items.GT_EmptyToolIC_Item
9596,Item,gregtech_addon,item.Empty_Soldering_Tool,gregtechmod.api.items.GT_EmptyToolIC_Item
9597,Item,gregtech_addon,item.Empty_Electric_Saw,gregtechmod.api.items.GT_EmptyToolIC_Item
9598,Item,gregtech_addon,item.Empty_Advanced_Saw,gregtechmod.api.items.GT_EmptyToolIC_Item
9599,Item,gregtech_addon,item.GT_File_Bronze,gregtechmod.api.items.GT_File_Item
9600,Item,gregtech_addon,item.GT_File_Iron,gregtechmod.api.items.GT_File_Item
9601,Item,gregtech_addon,item.GT_File_Steel,gregtechmod.api.items.GT_File_Item
9602,Item,gregtech_addon,item.GT_File_Tungstensteel,gregtechmod.api.items.GT_File_Item
9603,Item,gregtech_addon,item.GT_Flint_Axe,gregtechmod.common.items.GT_Vanilla_Axe
9604,Item,gregtech_addon,item.GT_Flint_Hoe,gregtechmod.common.items.GT_Vanilla_Hoe
9605,Item,gregtech_addon,item.GT_Flint_Pickaxe,gregtechmod.common.items.GT_Vanilla_Pickaxe
9606,Item,gregtech_addon,item.GT_Flint_Shovel,gregtechmod.common.items.GT_Vanilla_Shovel
9607,Item,gregtech_addon,item.GT_Flint_Sword,gregtechmod.common.items.GT_Vanilla_Sword
9608,Item,gregtech_addon,item.GT_Hammer_Bronze,gregtechmod.api.items.GT_HardHammer_Item
9609,Item,gregtech_addon,item.GT_Hammer_Iron,gregtechmod.api.items.GT_HardHammer_Item
9610,Item,gregtech_addon,item.GT_Hammer_Rubber,gregtechmod.api.items.GT_SoftHammer_Item
9611,Item,gregtech_addon,item.GT_Hammer_Steel,gregtechmod.api.items.GT_HardHammer_Item
9612,Item,gregtech_addon,item.GT_Hammer_Tungstensteel,gregtechmod.api.items.GT_HardHammer_Item
9613,Item,gregtech_addon,item.Sonictron,gregtechmod.common.items.GT_Sonictron_Item
9614,Item,gregtech_addon,item.60k_Helium_Coolantcell,gregtechmod.api.items.GT_CoolantCellIC_Item
9615,Item,gregtech_addon,item.180k_Helium_Coolantcell,gregtechmod.api.items.GT_CoolantCellIC_Item
9616,Item,gregtech_addon,item.360k_Helium_Coolantcell,gregtechmod.api.items.GT_CoolantCellIC_Item
9617,Item,gregtech_addon,item.Iron_Mortar,gregtechmod.common.items.GT_Mortar_Item
9618,Item,gregtech_addon,item.Diamond_Jack_Hammer,gregtechmod.api.items.GT_DrillIC_Item
9619,Item,gregtech_addon,item.Bronze_Jack_Hammer,gregtechmod.api.items.GT_DrillIC_Item
9620,Item,gregtech_addon,item.Steel_Jack_Hammer,gregtechmod.api.items.GT_DrillIC_Item
9621,Item,gregtech_addon,item.GregTech_FluidDisplay,gregtechmod.common.items.GT_FluidDisplayItem
9622,Item,gregtech_addon,item.Lighthelmet,gregtechmod.api.items.GT_EnergyArmorIC_Item
9623,Item,gregtech_addon,item.Lapotronic_Energyorb,gregtechmod.api.items.GT_EnergyStoreIC_Item
9624,Item,gregtech_addon,item.Lapotronpack,gregtechmod.api.items.GT_EnergyArmorIC_Item
9625,Item,gregtech_addon,item.GT_Lava_Filter,gregtechmod.api.items.GT_Durable_Item
9627,Item,gregtech_addon,item.Lithium_Battery_Empty,gregtechmod.api.items.GT_EnergyStoreIC_Item
9628,Item,gregtech_addon,item.Lithium_Battery,gregtechmod.api.items.GT_EnergyStoreIC_Item
9629,Item,gregtech_addon,item.Lithium_Batpack,gregtechmod.api.items.GT_EnergyArmorIC_Item
9630,Item,gregtech_addon,item.GT_Materials,gregtechmod.common.items.GT_MetaItem_Material
9631,Item,gregtech_addon,item.Flint_Mortar,gregtechmod.api.items.GT_Generic_Item
9632,Item,gregtech_addon,item.GregTech_Sensorcard,gregtechmod.common.items.GT_SensorCard_Item
9633,Item,gregtech_addon,item.GregTech_Sensorkit,gregtechmod.common.items.GT_SensorKit_Item
9634,Item,gregtech_addon,item.GT_Nuggets,gregtechmod.common.items.GT_MetaItem_Nugget
9635,Item,gregtech_addon,item.60k_NaK_Coolantcell,gregtechmod.api.items.GT_CoolantCellIC_Item
9636,Item,gregtech_addon,item.180k_NaK_Coolantcell,gregtechmod.api.items.GT_CoolantCellIC_Item
9637,Item,gregtech_addon,item.360k_NaK_Coolantcell,gregtechmod.api.items.GT_CoolantCellIC_Item
9638,Item,gregtech_addon,item.Iridium_Neutronreflector,gregtechmod.common.items.GT_NeutronReflector_Item
9642,Item,gregtech_addon,item.Rockcutter,gregtechmod.api.items.GT_DrillIC_Item
9643,Item,gregtech_addon,item.GT_SmallDusts,gregtechmod.common.items.GT_MetaItem_SmallDust
9644,Item,gregtech_addon,item.GT_Saw_Advanced,gregtechmod.api.items.GT_SawIC_Item
9645,Item,gregtech_addon,item.GT_Saw_Bronze,gregtechmod.api.items.GT_Saw_Item
9646,Item,gregtech_addon,item.GT_Saw_Electric,gregtechmod.api.items.GT_SawIC_Item
9647,Item,gregtech_addon,item.GT_Saw_Iron,gregtechmod.api.items.GT_Saw_Item
9648,Item,gregtech_addon,item.GT_Saw_Steel,gregtechmod.api.items.GT_Saw_Item
9649,Item,gregtech_addon,item.GT_Saw_Tungstensteel,gregtechmod.api.items.GT_Saw_Item
9650,Item,gregtech_addon,item.GT_Scanner,gregtechmod.common.items.GT_Scanner_Item
9651,Item,gregtech_addon,item.GT_Screwdriver,gregtechmod.api.items.GT_Screwdriver_Item
9652,Item,gregtech_addon,item.GT_SolderingLead,gregtechmod.api.items.GT_SolderingMetal_Item
9653,Item,gregtech_addon,item.GT_SolderingTin,gregtechmod.api.items.GT_SolderingMetal_Item
9654,Item,gregtech_addon,item.GT_SolderingTool,gregtechmod.api.items.GT_SolderingToolIC_Item
9655,Item,gregtech_addon,item.GT_Spray_00,gregtechmod.api.items.GT_Spray_Color_Item
9656,Item,gregtech_addon,item.GT_Spray_01,gregtechmod.api.items.GT_Spray_Color_Item
9657,Item,gregtech_addon,item.GT_Spray_02,gregtechmod.api.items.GT_Spray_Color_Item
9658,Item,gregtech_addon,item.GT_Spray_03,gregtechmod.api.items.GT_Spray_Color_Item
9659,Item,gregtech_addon,item.GT_Spray_04,gregtechmod.api.items.GT_Spray_Color_Item
9660,Item,gregtech_addon,item.GT_Spray_05,gregtechmod.api.items.GT_Spray_Color_Item
9661,Item,gregtech_addon,item.GT_Spray_06,gregtechmod.api.items.GT_Spray_Color_Item
9662,Item,gregtech_addon,item.GT_Spray_07,gregtechmod.api.items.GT_Spray_Color_Item
9663,Item,gregtech_addon,item.GT_Spray_08,gregtechmod.api.items.GT_Spray_Color_Item
9664,Item,gregtech_addon,item.GT_Spray_09,gregtechmod.api.items.GT_Spray_Color_Item
9665,Item,gregtech_addon,item.GT_Spray_10,gregtechmod.api.items.GT_Spray_Color_Item
9666,Item,gregtech_addon,item.GT_Spray_11,gregtechmod.api.items.GT_Spray_Color_Item
9667,Item,gregtech_addon,item.GT_Spray_12,gregtechmod.api.items.GT_Spray_Color_Item
9668,Item,gregtech_addon,item.GT_Spray_13,gregtechmod.api.items.GT_Spray_Color_Item
9669,Item,gregtech_addon,item.GT_Spray_14,gregtechmod.api.items.GT_Spray_Color_Item
9670,Item,gregtech_addon,item.GT_Spray_15,gregtechmod.api.items.GT_Spray_Color_Item
9671,Item,gregtech_addon,item.GT_Spray_Bug,gregtechmod.api.items.GT_Spray_Bug_Item
9672,Item,gregtech_addon,item.GT_Spray_Foam,gregtechmod.api.items.GT_Spray_Foam_Item
9673,Item,gregtech_addon,item.GT_Spray_Hardener,gregtechmod.api.items.GT_Spray_Hardener_Item
9674,Item,gregtech_addon,item.GT_Spray_Hydration,gregtechmod.api.items.GT_Spray_Hydration_Item
9675,Item,gregtech_addon,item.GT_Spray_Ice,gregtechmod.api.items.GT_Spray_Ice_Item
9676,Item,gregtech_addon,item.GT_Spray_Pepper,gregtechmod.api.items.GT_Spray_Pepper_Item
9677,Item,gregtech_addon,item.GT_Steel_Axe,gregtechmod.common.items.GT_Vanilla_Axe
9678,Item,gregtech_addon,item.GT_Steel_Hoe,gregtechmod.common.items.GT_Vanilla_Hoe
9679,Item,gregtech_addon,item.GT_Steel_Pickaxe,gregtechmod.common.items.GT_Vanilla_Pickaxe
9680,Item,gregtech_addon,item.GT_Steel_Shovel,gregtechmod.common.items.GT_Vanilla_Shovel
